Time [s],x-axis [g],y-axis [g],z-axis [g]
0.734545,0.150681,1.10436,7.58743
0.734836,-0.0247955,-1.04141,4.6711
0.735127,-0.209808,-1.49345,6.24466
0.735418,-0.392914,-1.74713,2.21062
0.735709,-0.558853,-0.759125,1.32942
0.736,-0.69046,1.83106,-1.90353
0.736291,-0.774384,0.591278,-3.1662
0.736582,-0.804901,0.120163,-3.36266
0.736873,-0.793457,0.154495,-6.40869
0.737164,-0.759125,-0.282288,-7.85637
0.737455,-0.7267,-0.694275,-8.52585
0.737745,-0.722885,0.450134,-7.82967
0.738036,-0.759125,0.598908,-10.3054
0.738327,-0.831604,0.825882,-7.83539
0.738618,-0.92125,0.459671,-7.64084
0.738909,-0.999451,1.63269,-4.69971
0.7392,-1.03188,-0.743866,-3.82614
0.739491,-0.989914,-0.699997,-1.64223
0.739782,-0.862122,1.35613,-2.47383
0.740073,-0.648499,0.0953674,0.669479
0.740364,-0.368118,0.192642,2.73705
0.740655,-0.0495911,1.35422,4.26293
0.740945,0.261307,-0.591278,4.95911
0.741236,0.524521,-1.89209,6.14548
0.741527,0.705719,0.141144,6.82831
0.741818,0.780106,-0.404358,9.10759
0.742109,0.745773,-1.44577,7.65038
0.7424,0.60463,1.01662,9.62639
0.742691,0.387192,1.45912,7.92503
0.742982,0.120163,-1.03951,6.3858
0.743273,-0.167847,-1.83106,4.46892
0.743564,-0.44632,-0.60463,4.31061
0.743855,-0.69046,-1.44386,2.8801
0.744145,-0.879288,0.282288,-0.431061
0.744436,-0.995636,1.34468,-1.10245
0.744727,-1.02997,0.0705719,-3.76511
0.745018,-0.991821,-0.478745,-5.88799
0.745309,-0.896454,0.232697,-7.79534
0.7456,-0.785828,-1.11961,-7.92122
0.745891,-0.699997,1.09291,-6.22368
0.746182,-0.680924,1.54495,-11.7493
0.746473,-0.743866,-0.835419,-8.46863
0.746764,-0.873566,0.934601,-9.79805
0.747055,-1.02806,1.63841,-4.8027
0.747345,-1.13869,-0.867844,-8.13675
0.747636,-1.14632,-0.19455,-3.3226
0.747927,-1.00708,1.11771,-3.05939
0.748218,-0.722885,-0.993729,1.72043
0.748509,-0.335693,1.14441,4.15611
0.7488,0.082016,2.02179,3.55721
0.749091,0.453949,-1.37329,7.79152
0.749382,0.707626,0.0610352,3.53813
0.749673,0.812531,-0.795365,8.16918
0.749964,0.770569,-1.43623,7.5016
0.750255,0.616074,-0.740051,9.44138
0.750545,0.400543,1.84059,7.98988
0.750836,0.173569,-0.413895,8.08716
0.751127,-0.0286102,-1.64986,7.87544
0.751418,-0.198364,0.120163,3.51334
0.751709,-0.339508,-1.72806,5.45502
0.752,-0.463486,-1.05095,1.65558
0.752291,-0.577927,0.137329,2.02179
0.752582,-0.684738,0.980377,-1.72615
0.752873,-0.774384,0.844956,-2.90299
0.753164,-0.831604,0.785828,-5.55611
0.753455,-0.850678,-0.518799,-6.50787
0.753745,-0.839234,-0.358582,-9.39179
0.754036,-0.816345,-0.585556,-8.80432
0.754327,-0.804901,0.0667572,-9.06944
0.754618,-0.831604,0.793457,-10.6411
0.754909,-0.892639,2.14577,-6.27518
0.7552,-0.97847,-0.50354,-5.2166
0.755491,-1.04713,0.56839,-5.26238
0.755782,-1.05286,1.08337,-5.12123
0.756073,-0.963211,-0.926972,-1.38283
0.756364,-0.759125,1.091,-1.74332
0.756655,-0.459671,0.320435,2.16675
0.756945,-0.104904,-0.0114441,3.37792
0.757236,0.246048,-0.202179,5.64957
0.757527,0.537872,-0.614166,6.3591
0.757818,0.730515,-0.185013,5.30434
0.758109,0.802994,-0.579834,6.62041
0.7584,0.76294,-0.652313,10.1433
0.758691,0.62561,0.659943,10.7956
0.758982,0.417709,0.444412,6.81114
0.759273,0.162125,-1.34277,7.85828
0.759564,-0.116348,-0.169754,4.58717
0.759855,-0.392914,-2.22588,5.17464
0.760145,-0.646591,-0.614166,2.32887
0.760436,-0.846863,0.274658,2.03896
0.760727,-0.970841,0.0648499,-1.17111
0.761018,-1.0109,1.46675,-1.18256
0.761309,-0.972748,0.0343323,-3.78418
0.7616,-0.879288,-0.324249,-6.6433
0.761891,-0.770569,-0.383377,-8.67653
0.762182,-0.694275,-0.705719,-9.50051
0.762473,-0.679016,1.13297,-9.39179
0.762764,-0.738144,0.0934601,-9.64737
0.763055,-0.850678,0.591278,-9.56154
0.763345,-0.976563,0.833512,-8.52966
0.763636,-1.06049,0.667572,-4.32778
0.763927,-1.05858,0.0839234,-4.52042
0.764218,-0.946045,0.0324249,-1.66702
0.764509,-0.7267,1.1158,-1.6098
0.7648,-0.429154,-0.375748,2.99263
0.765091,-0.102997,1.47057,3.04794
0.765382,0.198364,0.0667572,3.9959
0.765673,0.429154,-1.19209,6.09398
0.765964,0.570297,-0.642777,6.38199
0.766255,0.617981,-0.778198,8.04329
0.766545,0.587463,-0.663757,8.2264
0.766836,0.499725,-0.299454,9.73892
0.767127,0.371933,1.49155,8.67653
0.767418,0.211716,-0.518799,7.93648
0.767709,0.0247955,-1.40572,6.90651
0.768,-0.185013,-0.127792,3.7632
0.768291,-0.408173,-1.63269,3.75366
0.768582,-0.619888,-0.91362,-0.402451
0.768873,-0.785828,1.05858,-0.339508
0.769164,-0.88501,0.301361,-1.95313
0.769455,-0.900269,0.923157,-5.0087
0.769745,-0.841141,-0.106812,-6.1245
0.770036,-0.743866,-0.766754,-7.86781
0.770327,-0.654221,0.104904,-7.45011
0.770618,-0.621796,0.301361,-8.24738
0.770909,-0.671387,-0.112534,-9.19342
0.7712,-0.795365,2.6207,-9.79614
0.771491,-0.955582,-0.0648499,-8.09288
0.771782,-1.09482,0.47493,-4.63677
0.772073,-1.14822,-0.0648499,-6.0215
0.772364,-1.07384,-0.934601,-1.56021
0.772655,-0.867844,1.81198,-2.67029
0.772945,-0.553131,-0.564575,2.94113
0.773236,-0.188828,1.49536,3.1929
0.773527,0.164032,-0.162125,3.56674
0.773818,0.444412,-1.35803,6.31523
0.774109,0.617981,1.7128,4.90761
0.7744,0.673294,-2.16103,7.13921
0.774691,0.627518,-1.15967,8.02612
0.774982,0.507355,0.825882,8.46672
0.775273,0.343323,-0.91362,9.82475
0.775564,0.15831,0.0934601,7.30133
0.775855,-0.0324249,1.23405,6.78444
0.776145,-0.226975,-2.23923,4.4384
0.776436,-0.417709,-1.17874,3.99971
0.776727,-0.595093,-0.703812,3.35121
0.777018,-0.738144,-0.082016,-0.230789
0.777309,-0.833512,0.63324,-1.44386
0.7776,-0.862122,1.27792,-3.788
0.777891,-0.833512,-0.0400543,-4.44985
0.778182,-0.764847,-0.732422,-7.79343
0.778473,-0.696182,0.423431,-9.63974
0.778764,-0.675202,-0.629425,-6.89316
0.779055,-0.7267,0.528336,-8.99506
0.779345,-0.8564,1.04523,-9.4719
0.779636,-1.02806,0.131607,-8.2798
0.779927,-1.18256,1.32179,-8.30078
0.780218,-1.24931,0.249863,-5.98717
0.780509,-1.17874,-0.127792,-3.80898
0.7808,-0.955582,0.310898,-2.32124
0.781091,-0.608444,-0.265122,1.25885
0.781382,-0.202179,0.497818,2.65694
0.781673,0.185013,0.793457,3.8681
0.781964,0.480652,0.680924,7.4234
0.782255,0.644684,0.0743866,5.42069
0.782545,0.677109,-1.47438,7.26509
0.782836,0.602722,-0.875473,7.30133
0.783127,0.469208,-1.86157,7.91359
0.783418,0.314713,0.513077,8.77953
0.783709,0.162125,1.24931,8.00133
0.784,0.0209808,-0.120163,8.84628
0.784291,-0.112534,-0.967026,4.68445
0.784582,-0.247955,-1.62888,4.88281
0.784873,-0.38147,-1.5049,1.0643
0.785164,-0.509262,0.556946,1.50108
0.785455,-0.619888,1.09863,0.246048
0.785745,-0.705719,0.69046,-3.97682
0.786036,-0.764847,0.507355,-4.94194
0.786327,-0.804901,-0.219345,-7.72858
0.786618,-0.839234,-1.10626,-8.8749
0.786909,-0.881195,-0.082016,-9.1629
0.7872,-0.928879,0.183105,-10.3798
0.787491,-0.974655,-0.495911,-8.60596
0.787782,-0.997544,2.38037,-8.47626
0.788073,-0.986099,0.593186,-5.10407
0.788364,-0.926972,0.881195,-4.0493
0.788655,-0.82016,1.09673,-3.23677
0.788945,-0.673294,-1.90163,-1.99509
0.789236,-0.499725,0.53215,-1.01662
0.789527,-0.31662,1.60217,1.85013
0.789818,-0.133514,0.738144,1.77193
0.790109,0.043869,-1.02615,5.10788
0.7904,0.213623,-0.307083,5.17082
0.790691,0.371933,-1.51634,6.86836
0.790982,0.501633,-0.671387,6.63185
0.791273,0.589371,-0.0228882,8.13484
0.791564,0.608444,0.349045,11.5681
0.791855,0.541687,0.829697,9.32121
0.792145,0.383377,-0.1297,8.77571
0.792436,0.141144,-0.276566,3.64494
0.792727,-0.156403,-2.35748,5.05447
0.793018,-0.467301,-1.71471,1.62315
0.793309,-0.747681,0.0343323,1.19972
0.7936,-0.94986,0.658035,-0.28801
0.793891,-1.05286,0.982285,-2.52724
0.794182,-1.05286,-0.00572205,-3.98827
0.794473,-0.970841,-0.560761,-6.07491
0.794764,-0.846863,-0.682831,-7.12013
0.795055,-0.734329,0.772476,-7.41387
0.795345,-0.675202,1.72424,-8.84247
0.795636,-0.69809,0.337601,-8.7986
0.795927,-0.797272,-0.0553131,-11.261
0.796218,-0.944138,0.37384,-8.70133
0.796509,-1.08147,0.434876,-6.89888
0.7968,-1.14632,-0.0152588,-4.83322
0.797091,-1.08528,-0.337601,-4.19998
0.797382,-0.879288,0.0171661,-0.703812
0.797673,-0.547409,1.10245,2.87056
0.797964,-0.141144,1.90353,4.64058
0.798255,0.263214,0.730515,4.72069
0.798545,0.587463,-0.97847,6.34766
0.798836,0.774384,-1.77002,6.05202
0.799127,0.801087,-1.10436,6.45256
0.799418,0.686646,-0.31662,8.94547
0.799709,0.476837,-0.305176,9.18007
0.8,0.230789,1.4801,7.70188
0.800291,0.0038147,-0.0076294,7.35283
0.800582,-0.171661,-1.57738,7.62177
0.800873,-0.28801,-1.9989,5.72205
0.801164,-0.358582,-0.246048,4.26865
0.801455,-0.41008,-0.646591,1.34087
0.801745,-0.465393,1.02043,-1.05476
0.802036,-0.543594,0.717163,-1.14441
0.802327,-0.642777,0.629425,-4.47846
0.802618,-0.753403,-0.329971,-6.79398
0.802909,-0.8564,-0.431061,-7.10678
0.8032,-0.94223,-0.308991,-9.2926
0.803491,-0.999451,-0.038147,-8.7452
0.803782,-1.02425,0.549317,-9.97734
0.804073,-1.02234,0.51117,-8.69942
0.804364,-0.993729,2.06566,-9.15337
0.804655,-0.944138,0.0877381,-2.58446
0.804945,-0.871659,-0.22316,-4.97246
0.805236,-0.772476,-0.244141,-3.1414
0.805527,-0.638962,0.579834,-1.75285
0.805818,-0.469208,1.65367,-0.171661
0.806109,-0.263214,0.497818,2.65694
0.8064,-0.0324249,-0.69046,2.94685
0.806691,0.204086,-0.999451,6.55747
0.806982,0.417709,0.442505,4.42505
0.807273,0.579834,-1.67847,8.15201
0.807564,0.663757,-0.312805,7.48444
0.807855,0.656128,0.297546,10.3607
0.808145,0.549317,0.133514,10.128
0.808436,0.356674,-0.268936,7.44248
0.808727,0.102997,0.0953674,6.93894
0.809018,-0.179291,-0.329971,4.01116
0.809309,-0.448227,-2.88582,6.07491
0.8096,-0.669479,0.255585,-0.1297
0.809891,-0.816345,-0.139236,1.99699
0.810182,-0.879288,-0.427246,-1.71661
0.810473,-0.867844,1.37711,-5.17655
0.810764,-0.808716,0.469208,-3.3474
0.811055,-0.738144,-1.49155,-5.52178
0.811345,-0.699997,1.10054,-9.28498
0.811636,-0.724793,0.192642,-8.31413
0.811927,-0.818253,-0.535965,-9.35555
0.812218,-0.961304,1.50108,-9.96971
0.812509,-1.10817,0.507355,-11.7207
0.8128,-1.20735,-0.452042,-5.33867
0.813091,-1.20544,2.39563,-7.71523
0.813382,-1.07765,-1.74713,-2.09618
0.813673,-0.829697,-0.226975,-1.11389
0.813964,-0.495911,2.12669,-0.209808
0.814255,-0.137329,0.232697,5.43785
0.814545,0.192642,1.34277,1.51825
0.814836,0.440598,-1.13678,6.76537
0.815127,0.585556,0.221252,4.7493
0.815418,0.623703,-1.63651,6.87027
0.815709,0.576019,-1.05476,7.15065
0.816,0.471115,-0.154495,7.72095
0.816291,0.329971,-0.673294,10.4485
0.816582,0.171661,0.806809,6.54411
0.816873,0.00572205,-0.167847,9.13429
0.817164,-0.15831,-0.782013,5.82695
0.817455,-0.310898,-0.707626,5.67818
0.817745,-0.442505,-0.741959,1.99699
0.818036,-0.53978,-0.240326,-0.0400543
0.818327,-0.598908,-0.116348,-0.230789
0.818618,-0.621796,1.57547,-3.63922
0.818909,-0.629425,0.236511,-4.879
0.8192,-0.642777,-1.23024,-7.70188
0.819491,-0.682831,0.253677,-8.34656
0.819782,-0.766754,-0.0228882,-7.78961
0.820073,-0.886917,-0.202179,-8.39615
0.820364,-1.02234,1.60027,-10.0365
0.820655,-1.13678,0.143051,-8.79097
0.820945,-1.194,1.297,-7.18308
0.821236,-1.16158,0.173569,-5.26047
0.821527,-1.02997,-0.926972,-3.29208
0.821818,-0.810623,1.39427,-3.04031
0.822109,-0.530243,-0.389099,-0.110626
0.8224,-0.232697,0.116348,2.49672
0.822691,0.043869,1.53351,2.99072
0.822982,0.268936,-0.358582,5.78499
0.823273,0.425339,-0.0133514,4.85039
0.823564,0.51117,-0.497818,7.16591
0.823855,0.534058,-0.780106,6.94466
0.824145,0.501633,-2.27737,7.98035
0.824436,0.421524,0.333786,9.16481
0.824727,0.293732,2.14195,7.31087
0.825018,0.12207,-1.90926,8.81005
0.825309,-0.082016,0.461578,5.78308
0.8256,-0.305176,-0.102997,5.2433
0.825891,-0.514984,-2.54822,3.46565
0.826182,-0.677109,-0.387192,0.370026
0.826473,-0.768662,0.7267,-0.598908
0.826764,-0.780106,-0.131607,-1.61362
0.827055,-0.728607,0.955582,-4.5166
0.827345,-0.650406,-0.0686646,-5.55229
0.827636,-0.597,-0.0705719,-7.5798
0.827927,-0.614166,-1.14441,-8.97026
0.828218,-0.719071,1.53351,-7.79343
0.828509,-0.902176,0.104904,-10.2901
0.8288,-1.11008,1.09482,-10.0899
0.829091,-1.28174,0.101089,-8.8253
0.829382,-1.3504,0.745773,-5.35393
0.829673,-1.27411,-0.0686646,-5.83077
0.829964,-1.05095,0.154495,-1.82915
0.830254,-0.715256,0.566483,-0.127792
0.830545,-0.328064,-0.00572205,1.31989
0.830836,0.0476837,0.980377,3.23296
0.831127,0.350952,0.574112,5.29099
0.831418,0.551224,-0.0724793,6.62232
0.831709,0.640869,-0.238419,5.32532
0.832,0.635147,-1.23787,6.29425
0.832291,0.558853,-2.11525,7.18117
0.832582,0.434876,-0.600815,9.70459
0.832873,0.28038,1.1692,8.39234
0.833164,0.108719,0.141144,8.92639
0.833455,-0.0686646,0.108719,6.81496
0.833745,-0.242233,-1.58501,4.79508
0.834036,-0.398636,-0.928879,3.56674
0.834327,-0.526428,-1.02615,2.16103
0.834618,-0.616074,0.53215,-0.421524
0.834909,-0.667572,1.1673,-1.81007
0.8352,-0.688553,0.686646,-3.08037
0.835491,-0.694275,-0.654221,-7.89642
0.835782,-0.701904,-0.0457764,-6.84166
0.836073,-0.730515,0.221252,-10.2272
0.836364,-0.785828,-1.15967,-6.75964
0.836655,-0.865936,1.73187,-9.38797
0.836945,-0.957489,0.911713,-8.75282
0.837236,-1.03951,0.549317,-8.43048
0.837527,-1.08337,0.371933,-5.46837
0.837818,-1.0643,-0.25177,-4.91905
0.838109,-0.970841,-0.303268,-3.45421
0.8384,-0.79155,0.324249,-1.35994
0.838691,-0.541687,1.6079,-0.623703
0.838982,-0.244141,-0.162125,2.89536
0.839273,0.0667572,0.429154,3.92532
0.839564,0.34523,-0.349045,7.31278
0.839855,0.555039,0.108719,5.68962
0.840145,0.667572,-0.854492,5.85365
0.840436,0.673294,-1.36948,8.37898
0.840727,0.576019,-0.436783,8.37326
0.841018,0.394821,0.471115,10.1967
0.841309,0.162125,0.499725,7.35092
0.8416,-0.0896454,-0.549317,8.15773
0.841891,-0.329971,-0.484467,3.51524
0.842182,-0.530243,-2.05421,4.90189
0.842473,-0.671387,-0.524521,1.59264
0.842764,-0.743866,0.640869,1.94168
0.843055,-0.749588,0.22316,-1.23787
0.843345,-0.707626,0.51117,-5.03731
0.843636,-0.642777,-0.411987,-3.66783
0.843927,-0.593186,-0.909805,-7.67517
0.844218,-0.595093,0.238419,-8.69751
0.844509,-0.665665,1.44196,-6.75774
0.8448,-0.804901,-0.383377,-8.3828
0.845091,-0.986099,1.53542,-9.31359
0.845382,-1.16539,-0.141144,-11.4784
0.845673,-1.28555,-0.310898,-6.55365
0.845964,-1.297,1.86729,-7.23648
0.846255,-1.17493,-0.450134,-3.55148
0.846545,-0.926972,-0.879288,-0.709534
0.846836,-0.587463,1.39618,0.448227
0.847127,-0.211716,0.556946,3.48854
0.847418,0.139236,1.0643,3.16429
0.847709,0.415802,0.0629425,5.40543
0.848,0.587463,0.0991822,5.27763
0.848291,0.648499,-1.62125,5.60188
0.848582,0.612259,-1.62315,6.72722
0.848873,0.501633,0.0667572,9.30786
0.849164,0.34523,-1.44768,8.84628
0.849455,0.169754,0.356674,9.2144
0.849745,-0.0038147,1.66702,5.44357
0.850036,-0.162125,-1.07574,7.17163
0.850327,-0.293732,-1.32751,5.23186
0.850618,-0.398636,0.518799,2.53677
0.850909,-0.476837,-1.83487,2.46048
0.8512,-0.534058,0.852585,-1.82152
0.851491,-0.579834,0.631333,-1.66512
0.851782,-0.627518,-0.211716,-5.70679
0.852073,-0.686646,0.226975,-7.67136
0.852364,-0.764847,-0.341415,-6.92558
0.852655,-0.862122,-0.444412,-8.05283
0.852945,-0.965119,1.58691,-8.32367
0.853236,-1.06239,-0.648499,-10.8528
0.853527,-1.12915,0.999451,-7.09152
0.853818,-1.14822,1.57547,-9.35555
0.854109,-1.10054,-0.551224,-4.09889
0.8544,-0.988007,0.936508,-4.92859
0.854691,-0.808716,-0.255585,-2.53296
0.854982,-0.581741,-0.320435,-1.28746
0.855273,-0.326157,0.0267029,2.13432
0.855564,-0.0686646,0.867844,3.4256
0.855855,0.167847,1.25313,5.22614
0.856145,0.364304,-0.392914,5.42259
0.856436,0.505448,-0.0400543,6.47736
0.856727,0.583649,-1.38283,5.71632
0.857018,0.595093,-2.02179,7.95937
0.857309,0.534058,-0.253677,9.7065
0.8576,0.402451,1.67465,7.42531
0.857891,0.211716,0.0572205,8.93974
0.858182,-0.0209808,0.839234,5.12505
0.858473,-0.270844,-2.79045,7.10488
0.858764,-0.497818,-1.99509,2.98691
0.859055,-0.677109,-0.347138,1.71471
0.859345,-0.780106,1.13678,-0.25177
0.859636,-0.808716,1.09673,-2.44713
0.859927,-0.780106,-0.127792,-2.85721
0.860218,-0.7267,-0.205994,-6.6452
0.860509,-0.69046,-0.312805,-6.76346
0.8608,-0.701904,-0.810623,-8.77953
0.861091,-0.776291,0.240326,-8.10051
0.861382,-0.904083,1.92452,-10.9844
0.861673,-1.04713,-0.185013,-8.7452
0.861964,-1.16348,0.663757,-8.06999
0.862255,-1.20926,1.63269,-6.11305
0.862545,-1.15204,-1.11008,-4.42505
0.862836,-0.989914,-0.499725,-2.61688
0.863127,-0.740051,1.61171,-2.24495
0.863418,-0.440598,0.0305176,-0.118256
0.863709,-0.131607,0.774384,3.82233
0.864,0.144959,1.50108,3.38364
0.864291,0.364304,-1.80817,5.87082
0.864582,0.509262,-0.0705719,6.24466
0.864873,0.585556,-0.677109,7.24602
0.865164,0.595093,-1.60027,7.59697
0.865454,0.549317,-0.43869,9.76753
0.865745,0.44632,0.745773,8.20923
0.866036,0.28801,0.663757,9.01795
0.866327,0.0839234,-0.461578,5.82314
0.866618,-0.152588,-1.4267,5.12695
0.866909,-0.398636,-1.44196,2.95639
0.8672,-0.614166,-1.13106,3.01361
0.867491,-0.76294,0.898361,0.104904
0.867782,-0.823975,1.67656,-2.37656
0.868073,-0.793457,0.747681,-2.70081
0.868364,-0.69809,-0.932694,-6.24275
0.868655,-0.587463,-1.16158,-6.34194
0.868945,-0.516892,0.505448,-7.83539
0.869236,-0.537872,0.228882,-5.81932
0.869527,-0.663757,1.34277,-10.2425
0.869818,-0.873566,0.0114441,-8.86727
0.870109,-1.10817,1.45912,-11.4822
0.8704,-1.29318,-1.31416,-6.09207
0.870691,-1.35422,1.07384,-4.78745
0.870982,-1.25313,0.480652,-3.49808
0.871273,-0.986099,-0.841141,-1.9455
0.871564,-0.606537,0.799179,0.00190735
0.871855,-0.18692,1.00708,4.55093
0.872145,0.192642,0.965119,3.38745
0.872436,0.47493,-0.425339,6.20079
0.872727,0.627518,0.141144,4.48227
0.873018,0.658035,-1.33514,6.65856
0.873309,0.595093,-1.37711,6.71578
0.8736,0.480652,-0.656128,7.88307
0.873891,0.339508,0.12207,9.20677
0.874182,0.190735,1.02425,7.77626
0.874473,0.0343323,0.339508,8.70514
0.874764,-0.133514,-1.3237,4.79317
0.875055,-0.307083,-1.71089,5.51224
0.875345,-0.478745,-0.919342,2.50244
0.875636,-0.623703,-0.225067,1.63269
0.875927,-0.7267,1.03569,-0.772476
0.876218,-0.778198,0.865936,-3.69644
0.876509,-0.793457,-0.0686646,-4.45366
0.8768,-0.793457,-0.598908,-6.42777
0.877091,-0.804901,-0.310898,-8.16345
0.877382,-0.84877,0.524521,-9.15146
0.877673,-0.925064,-0.228882,-9.38797
0.877964,-1.01471,0.480652,-9.83811
0.878255,-1.08147,1.30463,-10.0231
0.878545,-1.091,-0.0324249,-5.77355
0.878836,-1.02234,1.91879,-4.63104
0.879127,-0.875473,-0.328064,-4.73023
0.879418,-0.669479,-1.56593,-2.29073
0.879709,-0.440598,1.83106,-1.30844
0.88,-0.221252,0.125885,3.50952
0.880291,-0.0305176,1.00136,1.9207
0.880582,0.125885,0.541687,4.26293
0.880873,0.249863,-0.654221,6.68717
0.881164,0.349045,-1.49727,5.54085
0.881455,0.429154,-1.02615,8.10242
0.881745,0.482559,-0.282288,8.02612
0.882036,0.488281,-1.09291,10.622
0.882327,0.427246,0.999451,8.25501
0.882618,0.289917,1.85013,8.63648
0.882909,0.0858307,-1.43051,6.25038
0.8832,-0.15831,-1.75667,4.42124
0.883491,-0.411987,-1.3504,2.45667
0.883782,-0.629425,-0.577927,1.13869
0.884073,-0.778198,0.0839234,-2.2049
0.884364,-0.844956,2.13814,-2.58827
0.884655,-0.833512,0.761032,-2.47192
0.884945,-0.776291,-1.21498,-8.2264
0.885236,-0.703812,-0.694275,-7.25746
0.885527,-0.659943,0.717163,-7.13158
0.885818,-0.669479,-0.143051,-7.4482
0.886109,-0.741959,1.77193,-10.4713
0.8864,-0.862122,-0.778198,-9.33457
0.886691,-0.997544,1.59645,-9.06754
0.886982,-1.09863,0.442505,-4.89235
0.887273,-1.12343,-1.17874,-2.5692
0.887564,-1.0376,1.05476,-4.879
0.887855,-0.833512,-0.581741,-1.99318
0.888145,-0.534058,0.900269,3.52287
0.888436,-0.185013,2.47955,3.53623
0.888727,0.15831,-0.793457,4.40216
0.889018,0.436783,-0.429154,5.24902
0.889309,0.608444,-0.644684,4.72832
0.8896,0.663757,-2.00462,7.94029
0.889891,0.616074,0.272751,7.72286
0.890182,0.494003,-0.555039,8.25882
0.890473,0.331879,0.570297,8.23021
0.890764,0.160217,0.841141,7.39479
0.891055,-0.0038147,-0.734329,6.53458
0.891345,-0.162125,-1.68419,6.36482
0.891636,-0.314713,-1.50299,4.71497
0.891927,-0.465393,-0.94986,2.10381
0.892218,-0.608444,1.01852,1.06239
0.892509,-0.736237,0.606537,-0.75531
0.8928,-0.837326,1.48201,-4.94385
0.893091,-0.909805,-0.806809,-5.04494
0.893382,-0.94986,-0.776291,-7.7095
0.893673,-0.968933,0.749588,-9.63211
0.893964,-0.982285,-1.12724,-7.73621
0.894255,-0.997544,0.658035,-9.54056
0.894545,-1.01662,1.14441,-10.2558
0.894836,-1.02615,0.488281,-9.72557
0.895127,-1.00708,1.27792,-5.01442
0.895418,-0.940323,0.999451,-5.88417
0.895709,-0.812531,-2.13051,-3.33214
0.896,-0.623703,0.619888,-2.07329
0.896291,-0.387192,1.03378,-0.112534
0.896582,-0.125885,0.385284,4.2553
0.896873,0.12207,1.55449,2.31552
0.897164,0.329971,-1.00517,5.22232
0.897455,0.473023,0.125885,7.50542
0.897745,0.541687,-1.33133,6.62422
0.898036,0.53978,-1.08147,8.71659
0.898327,0.473023,-1.19972,8.91495
0.898618,0.362396,-0.28038,10.4084
0.898909,0.217438,2.70462,6.34766
0.8992,0.0553131,-0.928879,8.28171
0.899491,-0.114441,-1.72806,5.77927
0.899782,-0.282288,-0.415802,3.6087
0.900073,-0.440598,-2.01988,2.6226
0.900364,-0.574112,0.535965,-0.732422
0.900654,-0.673294,0.774384,-0.905991
0.900945,-0.730515,0.837326,-3.28446
0.901236,-0.751495,0.524521,-6.23322
0.901527,-0.749588,-0.843048,-6.27136
0.901818,-0.743866,0.0801087,-7.86591
0.902109,-0.766754,0.183105,-7.69234
0.9024,-0.827789,-0.44632,-10.1032
0.902691,-0.923157,0.274658,-10.3359
0.902982,-1.03378,1.22643,-8.18253
0.903273,-1.1158,1.82915,-6.86646
0.903564,-1.13297,0.160217,-4.9324
0.903855,-1.04904,-0.226975,-3.45993
0.904145,-0.860214,0.22316,-1.57166
0.904436,-0.585556,-0.871659,-0.579834
0.904727,-0.263214,1.19972,3.3226
0.905018,0.0553131,2.4662,2.70844
0.905309,0.324249,-1.93596,6.11878
0.9056,0.513077,0.696182,4.77219
0.905891,0.616074,-1.15967,5.26238
0.906182,0.63324,-2.57683,8.14057
0.906473,0.581741,0.116348,7.83539
0.906764,0.476837,0.694275,10.4008
0.907055,0.328064,1.15776,6.76918
0.907345,0.144959,-0.907898,9.33075
0.907636,-0.0629425,-0.555039,5.20325
0.907927,-0.284195,-1.02615,4.8275
0.908218,-0.499725,-2.12097,4.21906
0.908509,-0.688553,-0.35286,0.551224
0.9088,-0.829697,0.934601,0.144959
0.909091,-0.91362,1.58119,-3.75366
0.909382,-0.934601,0.110626,-3.8681
0.909673,-0.909805,-0.366211,-5.49889
0.909964,-0.860214,-0.22316,-8.6689
0.910255,-0.814438,-0.965119,-9.40323
0.910545,-0.799179,-0.37384,-9.88007
0.910836,-0.825882,1.63651,-9.4719
0.911127,-0.888825,1.86348,-8.44383
0.911418,-0.961304,-0.0534058,-8.30651
0.911709,-1.0109,0.482559,-5.80788
0.912,-0.995636,-0.183105,-4.17328
0.912291,-0.890732,-0.688553,-2.83051
0.912582,-0.688553,0.860214,-1.36948
0.912873,-0.41008,1.25694,0.944138
0.913164,-0.0934601,0.995636,4.15611
0.913455,0.211716,-0.234604,6.38199
0.913745,0.455856,-0.50354,4.98772
0.914036,0.608444,-1.69754,6.34003
0.914327,0.654221,-0.759125,8.00896
0.914618,0.602722,-0.387192,8.32367
0.914909,0.476837,0.764847,10.4599
0.9152,0.303268,0.152588,8.40187
0.915491,0.106812,-0.038147,8.95882
0.915782,-0.0934601,0.53215,4.52614
0.916073,-0.284195,-3.40271,5.3463
0.916364,-0.453949,-1.24168,2.2831
0.916655,-0.591278,0.732422,-0.0705719
0.916945,-0.684738,-0.0495911,-0.0247955
0.917236,-0.730515,1.16158,-1.98555
0.917527,-0.7267,1.06239,-3.83568
0.917818,-0.688553,-0.833512,-5.52368
0.918109,-0.642777,-0.713349,-8.21305
0.9184,-0.627518,0.0915527,-9.47952
0.918691,-0.667572,0.150681,-6.9046
0.918982,-0.776291,0.701904,-10.1509
0.919273,-0.932694,1.3504,-8.11005
0.919564,-1.09673,0.84877,-9.53484
0.919855,-1.21117,-0.261307,-4.33159
0.920145,-1.21498,0.789643,-6.32095
0.920436,-1.08337,-1.38474,-1.40572
